Facility_Id,Facility_Name,City,State,Zip Code,Address,County,Latitude,Longitude,Industry_Type,Total
1006659,ARGOS CEMENT LLC. - ROBERTA PLANT,CALERA,AL,35040,8039 HIGHWAY 25,SHELBY,33.1,-86.8,Minerals,642034.18
1001140,Theodore Cogeneration,Theodore,AL,36582,7910 Rangeline Road,Mobile,30.52,-88.13,Power Plants,649544.69
1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",DEMOPOLIS,AL,36732,1617 ARCOLA ROAD,MARENGO,32.51,-87.82,Minerals,666172.35
1002549,LHOIST NORTH AMERICA OF ALABAMA LLC O'NEAL PLANT,CALERA,AL,35040,2885 HWY. 31 N.,SHELBY COUNTY,33.18,-86.76,Minerals,673219.34
1004512,OAK GROVE MINE,ADGER,AL,35006,8800 OAK GROVE MINE ROAD,JEFFERSON,33.45,-87.04,Other,747894.71
1004569,CARMEUSE LIME & STONE INC,SAGINAW,AL,35137,599 HIGHWAY 31,SHELBY,33.22,-86.79,Minerals,761649.55
1002598,Lhoist North America - MONTEVALLO PLANT,CALERA,AL,35040,7444 HIGHWAY 25 SOUTH,SHELBY COUNTY,33.09,-86.81,Minerals,867406.84
1007829,Colbert,TUSCUMBIA,AL,35674,900 STEAM PLANT RD,Colbert,34.74,-87.85,Power Plants,882750.96
1000364,Greene County,Forkland,AL,36740,801 Steam Plant Road,Greene,32.6,-87.78,Power Plants,963095.75
1004810,Holcim (US) Inc,Theodore,AL,36582,3051 Hamilton Boulevard,MOBILE,30.53,-88.11,Minerals,976379.58
1006705,Decatur Energy Center,DECATUR,AL,35601,2024 HIGHWAY 20 WEST,Morgan,34.63,-87.02,Power Plants,1046371.55
1001394,Tenaska Lindsay Hill,BILLINGSLEY,AL,36006,3405 COUNTY ROAD 26,Autauga,32.65,-86.74,Power Plants,1129142.42
1006443,McWilliams,GANTT,AL,36038,28570 US 29 NORTH,Covington,31.4,-86.48,Power Plants,1584645.32
1006706,Morgan Energy Center,DECATUR,AL,35601,1410 RED HAT ROAD,Morgan,34.64,-87.06,Power Plants,1719426.53
1001418,Charles R Lowman,LEROY,AL,36548,CARSON ROAD,Washington,31.49,-87.91,Power Plants,1772465.8
1000813,Hillabee Energy Center,ALEXANDER CITY,AL,35010,152 BRICK PLANT ROAD,Tallapoosa,33,-85.9,Power Plants,2027588.14
1000819,Tenaska Central Alabama Gen Station,BILLINGSLEY,AL,36006,3305 COUNTY ROAD 26,Autauga,32.65,-86.74,Power Plants,2192312.88
1001175,E B Harris Generating Plant,AUTAUGAVILLE,AL,36067,600 COUNTY ROAD 41,Autauga,32.38,-86.57,Power Plants,2284082.68
1010328,"Warrior Met Coal, LLC",Brookwood,AL,35444,16243 Hwy 216,TUSCALOOSA COUNTY,33.26,-87.31,Other,3034809.65
1001163,Plant H. Allen Franklin,SMITHS,AL,36877,6109 LEE ROAD 249,Lee,32.61,-85.1,Power Plants,4379041.67
1001414,E C Gaston,WILSONVILLE,AL,35186,31972 HIGHWAY 25 NORTH,Shelby,33.24,-86.46,Power Plants,4566672.66
1001413,Gorgas,PARRISH,AL,35580,460 GORGAS ROAD,Walker,33.64,-87.2,Power Plants,5616034.62
1007227,James H Miller Jr,Quinton,AL,35130,4250 Porter Road,Jefferson,33.63,-87.06,Power Plants,19733139.38
1004304,GEORGIA-PACIFIC PLYWOOD/STUD MILL,CROSSETT,AR,71635,101 PLYWOOD MILL ROAD,ASHLEY,33.14,-91.96,Other,1.6
1009087,"NGPL Station 306, Malvern, AR",Malvern,AR,72104,5560 Ridge Rd.,HOT SPRING COUNTY,34.27,-92.82,Petroleum and Natural Gas Systems,7741.93
1005898,Modelfill Landfill,LITTLE ROCK,AR,72209,3817 MABELVALE PIKE,PULASKI COUNTY,34.71,-92.33,Waste,8138
1003308,Searcy Compressor Station,Letona,AR,72143,,WHITE,35.38,-91.84,Petroleum and Natural Gas Systems,11170.43
1001434,Carl Bailey,AUGUSTA,AR,72006,585 Woodruff 816,Woodruff,35.26,-91.36,Power Plants,12271.26
1005906,AR GLASS CONTAINER CORP,JONESBORO,AR,72401,516 WEST JOHNSON AVENUE,CRAIGHEAD COUNTY,35.85,-90.71,Minerals,16397.2
1003279,Malvern Compressor Station,MALVERN,AR,72104,5151 Ridge Road,HOT SPRING COUNTY,34.27,-92.82,Petroleum and Natural Gas Systems,20288.53
1004809,TYSON FOODS INC PINE BLUFF JEFFERSON PARKWAY PLANT,PINE BLUFF,AR,71602,5505 JEFFERSON PARKWAY,JEFFERSON COUNTY,34.26,-92.08,Other,21507.92
1009085,"NGPL Station 305, Texarkana, AR",Texarkana,AR,71854,5121 Joey Lane,MILLER,33.47,-93.94,Petroleum and Natural Gas Systems,21837.06
1003615,JEFFERSON COUNTY LANDFILL,PINE BLUFF,AR,71602,6000 GRAVEL PIT RD,JEFFERSON COUNTY,34.34,-92.19,Waste,22236.25
1004327,ALMATIS INC - BAUXITE ARKANSAS,BAUXITE,AR,72011,4701 ALCOA ROAD,SALINE COUNTY,34.58,-92.53,Metals,22802.66
1011316,Saint-Gobain Proppants (LR),Benton,AR,72015,6105 Cynamid Road,SALINE,34.58,-92.52,Minerals,22874.61
1011789,Reynolds Metals Company Gum Springs Plant,Arkadelphia,AR,71923,500 East Reynolds Road,CLARK,34.04,-93.04,Other,24136.16
1012678,Gerber Products,Fort Smith,AR,72904,4301 Harriet Ln,SEBASTIAN COUNTY,35.43,-94.38,Other,24892.96
1001879,"Superior Industries International Arkansas, LLC",Fayetteville,AR,72701,1901 Borick Drive,WASHINGTON COUNTY,36.03,-94.13,Metals,25243.2
1003444,TYSON FOODS INCORPORATED,BERRYVILLE,AR,72616,110 W. FREEMAN AVE.,CARROLL COUNTY,36.37,-93.57,Other,26099.65
1008038,GREAT LAKES CHEMICAL CORP-WEST PLANT,MARYSVILLE,AR,71753,5821 SHULER ROAD,UNION,33.18,-92.94,Chemicals,26617.7
1007614,Shannon Road Landfill,Pine Bluff,AR,71603,7700 Shannon Road,JEFFERSON,34.28,-91.84,Waste,27287.75
1010844,"Georgia-Pacific Wood Products, LLC Fordyce OSB",Fordyce,AR,71742,#1 Georgia-Pacific Drive,DALLAS,33.76,-92.37,Other,28194.49
1001152,Fulton,FULTON,AR,71838,100 AECC Road,Hempstead,33.61,-93.79,Power Plants,28234.94
1004479,UNION COUNTY RECYCLING AND DISPOSAL,EL DORADO,AR,71730,3083 SMACKOVER HIGHWAY,UNION COUNTY,33.32,-92.69,Waste,29946.25
1011994,"Tyson Poultry, Inc Clarksville",Clarksville,AR,72830,301 E Cherry Stree,JOHNSON COUNTY,35.47,-93.46,Waste,30490
1003408,3M INDUSTRIAL MINERAL PRODUCTS DIVISION,LITTLE ROCK,AR,72216,3110 WALTERS DRIVE,PULASKI,34.71,-92.24,Other,30646.08
1002894,RICELAND FOODS INC - SOY DIVISION,STUTTGART,AR,72160,1200 NORTH PARK AVENUE,ARKANSAS COUNTY,34.51,-91.53,Other,31288.08
1002918,"NGPL Station 307, Searcy, AR",SEARCY,AR,72143,2227 HIGHWAY 267 SOUTH,WHITE,35.21,-91.77,Petroleum and Natural Gas Systems,31291.37
1011631,Morrilton Sanitary Landfill,Morrilton,AR,72110,51 Dump Road,CONWAY COUNTY,35.13,-92.7,Waste,31920
1004578,"TETRA Technologies, Inc.",El Dorado,AR,71730,369 Feed Mill Rd,UNION COUNTY,33.18,-92.72,Chemicals,31927.68
1010914,XTO - Hattieville Compressor Station,Hattieville,AR,72063,,CONWAY,35.29,-92.75,Petroleum and Natural Gas Systems,32044.49
1010271,Bonanza Creek Energy -  Dorcheat Plant,Magnolia,AR,71753,488 Columbia Co. 204,COLUMBIA COUNTY,33.19,-93.33,Petroleum and Natural Gas Systems,32375.63
1003277,Dunn Compressor Station,MAGAZINE,AR,72943,7424 Highway 109 North,LOGAN COUNTY,35.2,-93.78,Petroleum and Natural Gas Systems,32795.04
1012053,Huber Specialty Hydrates,Bauxite,AR,72011,4750 Alcoa Road,SALINE COUNTY,34.58,-92.53,Metals,33332.78
1002723,GEORGIA-PACIFIC CHEMICALS LLC,CROSSETT,AR,71635,,ASHLEY COUNTY,33.14,-91.97,Other,33511.42
1005746,River Valley Animal Foods - Texarkana,TEXARKANA,AR,71854,5465 Miller County Road 64,MILLER COUNTY,33.53,-93.8,Other,34382.62
1002376,"NGPL Station 308, Biggers, AR",Biggers,AR,72413,138 Gazaway Rd,RANDOLPH COUNTY,36.3,-90.84,Petroleum and Natural Gas Systems,34843.75
1002997,COOPER TIRE COMPANY,TEXARKANA,AR,71854,3500 WASHINGTON RD.,MILLER COUNTY,33.42,-94,Other,35771.61
1004124,University of Arkansas,Fayetteville,AR,72701,845 West Dickson Street,WASHINGTON,36,-94.09,Other,35919.21
1004543,LITTLE ROCK CITY SW LANDFILL,LITTLE ROCK,AR,72206,10803 IRONTON CUTOFF ROAD,PULASKI COUNTY,34.65,-92.3,Waste,36199.85
1008036,GREAT LAKES SOUTH,EL DORADO,AR,71730,324 SOUTHFIELD CUTOFF,UNION COUNTY,33.12,-92.67,Chemicals,37549.71
1007681,Ozark Ridge Landfill,Danville,AR,72833,10140 Ozark Ridge Access Lane,YELL COUNTY,35.09,-93.21,Waste,37736.25
1005801,ARK STEEL ASSOCIATES,NEWPORT,AR,72112,2803 VAN DYKE ROAD,JACKSON,35.65,-91.24,Metals,41015.07
1000493,City Water & Light - City of Jonesboro,JONESBORO,AR,72403,1400 HANLEY DRIVE,Craighead,35.85,-90.73,Power Plants,41446.94
1001588,"REYNOLDS FOIL, INC.",MALVERN,AR,72104,1333 HIGHWAY 270,HOT SPRING COUNTY,34.45,-92.9,Metals,42096.19
1006593,McClellan,CAMDEN,AR,71701,1625 Bradley Ferry Road,Ouachita,33.56,-92.79,Power Plants,44514.75
1007896,TWO PINE LANDFILL,JACKSONVILLE,AR,72076,100 TWO PINE DRIVE,PULASKI,34.84,-92.15,Waste,53867.09
1003553,Texas Gas Transmission - Bald Knob Station,BALD KNOB,AR,72010,655 Taylor Rd.,WHITE,35.35,-91.5,Petroleum and Natural Gas Systems,54064.47
1003156,FLAKEBOARD AMERICA LIMITED,MALVERN,AR,72104,1275 WILLAMETTE ROAD,HOT SPRING COUNTY,34.38,-92.73,Other,54460.04
1006968,GREAT LAKES CHEMICAL/CENTRAL,EL DORADO,AR,71730,2226 HAYNESVILLE HIGHWAY,UNION,33.18,-92.71,Chemicals,61486.27
1005440,Upper Southwest Regional Soild Waste Management District,Nashville,AR,71852,319 Landfill Road,HOWARD,34.06,-93.84,Waste,65201.75
1006928,RUSSELL CMP STN,BALD KNOB,AR,72010,251 CURTIS DAVIS ROAD,WHITE COUNTY,35.34,-91.52,Petroleum and Natural Gas Systems,66877.11
1002732,CRITTENDEN COUNTY LANDFILL,WEST MEMPHIS,AR,72301,1299 KUHN ROAD,CRITTENDEN COUNTY,35.14,-90.26,Waste,74385.25
1004307,ALBEMARLE CORPORATION-SOUTH PLANT,MAGNOLIA,AR,71753,2270 HWY 79 SOUTH OF MAGNOLIA,COLUMBIA,33.18,-93.22,Chemicals,78051.76
1003052,GERDAU - FORT SMITH MILL,FORT SMITH,AR,72916,5225 PLANTERS ROAD,SEBASTIAN COUNTY,35.3,-94.38,Metals,80530.26
1000487,Harry D. Mattison Power Plant,TONTITOWN,AR,72762,3046 West Liberty Avenue,Washington,36.19,-94.28,Power Plants,80965.6
1008009,Harmony Compressor Station,Searcy,AR,72143,170 North Smyrna Rd.,WHITE,35.26,-91.84,Petroleum and Natural Gas Systems,83064.94
1005319,NORTHEAST ARKANSAS REGIONAL SOLID WASTE DISTRICT,PARAGOULD,AR,72450,1810 GREENE 890 RD,GREENE,36.07,-90.45,Waste,84026.5
1005397,CRAIGHEAD COUNTY SOLID WASTE DISPOSAL,JONESBORO,AR,72403,328 COUNTY ROAD 476,CRAIGHEAD,35.72,-90.68,Waste,89029.5
1002222,IESI Cherokee Village Landfill,Cherokee Village,AR,72529,100 Landfill Road,SHARP,36.28,-91.63,Waste,89871.85
1004480,MISSISSIPPI COUNTY LANDFILL,BLYTHEVILLE,AR,72315,1695 E COUNTY RD. 506,MISSISSIPPI,35.79,-89.87,Waste,90698.7
1003406,Tontitown Landfill,Springdale,AR,72762,2210 Waste Management Drive,WASHINGTON COUNTY,36.13,-94.26,Waste,93170.37
1005318,CITY OF CONWAY LANDFILL & MRF,CONWAY,AR,72032,4550 64 HWY W,FAULKNER COUNTY,35.12,-92.51,Waste,102576.5
1006513,SALINE COUNTY REGIONAL WASTE MGMT DISTRICT LANDFILL,BAUXITE,AR,72011,1851 W SARDIS RD,SALINE COUNTY,34.56,-92.48,Waste,111649.25
1001433,Thomas Fitzhugh,OZARK,AR,72949,6006 Lock and Dam Road,Franklin,35.46,-93.81,Power Plants,125419.94
1006026,FORT SMITH SANITARY LANDFILL,FORT SMITH,AR,72916,5900 COMMERCE ROAD,SEBASTIAN COUNTY,35.29,-94.37,Waste,145810.5
1004544,"ROLLING MEADOWS LANDFILL, INC.",HAZEN,AR,72064,HARMIC ROAD,PRAIRIE,34.85,-91.59,Waste,149446.75
1004274,FutureFuel Chemical Company,Batesville,AR,72501,2800 Gap Rd.,INDEPENDENCE COUNTY,35.72,-91.52,Chemicals,164646.9
1001432,Lake Catherine,JONES MILL,AR,72105,HIGHWAY 270 9 MILES WEST OF MALVERN,Hot Spring,34.43,-92.9,Power Plants,208676.48
1001368,Oswald Generating Station,Little Rock,AR,72206,17400 HWY 365,Pulaski,34.59,-92.22,Power Plants,230567.12
1007921,NUCOR STEEL - ARKANSAS,BLYTHEVILLE,AR,72315,7301 EAST COUNTY ROAD 142,MISSISSIPPI,35.94,-89.71,Metals,307237.42
1000794,Dell Power Plant,DELL,AR,72426,301 E STATE HIGHWAY 18,Mississippi,35.86,-90.03,Power Plants,319390.91
1007642,NUCOR-YAMATO STEEL CO,BLYTHEVILLE,AR,72316,5929 E. STATE HWY. 18,MISSISSIPPI,35.9,-89.78,Metals,336422.77
1002209,ARKANSAS LIME COMPANY,BATESVILLE,AR,72501,600 LIMEDALE ROAD,INDEPENDENCE,35.79,-91.72,Minerals,420090.34
1003993,EL DORADO CHEMICAL COMPANY,EL DORADO,AR,71730,4500 NORTHWEST AVE.,UNION,33.27,-92.69,Chemicals,471965.7
1007025,Pine Bluff Energy Center,PINE BLUFF,AR,71601,5301 FAIRFIELD ROAD,Jefferson,34.22,-91.9,Power Plants,673724.34
1000185,Magnet Cove Generating Station,MALVERN,AR,72104,410 HENDERSON ROAD,Hot Spring,34.43,-92.83,Power Plants,802457.18
1007606,ASH GROVE CEMENT-FOREMAN,Foreman,AR,71836,4343 HWY 108,LITTLE RIVER,33.7,-94.42,Minerals,897851.9
1000815,Hot Spring Energy Facility,MALVERN,AR,72104,696 BLACK BRANCH RD,Hot Spring,34.3,-92.87,Power Plants,1101999.66
1007203,Flint Creek Power Plant,GENTRY,AR,72734,21797 SWEPCO PLANT ROAD,Benton,36.26,-94.52,Power Plants,2185640.57
1010604,John W. Turk Power Plant,Fulton,AR,71838,3711 Highway 355 South,HEMPSTEAD COUNTY,33.65,-93.81,Power Plants,3419100.11
1000800,Union Power Station,EL DORADO,AR,71730,6434 CALION HWY,Union,33.3,-92.59,Power Plants,3642037.45
1000539,Plum Point Energy Station,OSCEOLA,AR,72370,2732A CR 623,Mississippi,35.66,-89.95,Power Plants,4379636.1
1001002,White Bluff,REDFIELD,AR,72132,1100 WHITE BLUFF ROAD,Jefferson,34.42,-92.14,Power Plants,6150006.12
1001059,Independence,NEWARK,AR,72562,555 POINT FERRY ROAD,Independence,35.67,-91.41,Power Plants,7531781.65
1011200,Mineral Park Mine,Golden Valley,AZ,86413,8275 North Mineral Park Road,MOHAVE,35.34,-114.19,Other,105.45
1003046,NORTH CENTER STREET LANDFILL,SCOTTSDALE,AZ,85256,13602 E. BEELINE HIGHWAY,MARICOPA,33.5,-111.79,Waste,2106.25
1011379,"EPNG Station 6715 Dilkon, AZ",Dilkon,AZ,86047,,NAVAJO,35.4,-110.34,Petroleum and Natural Gas Systems,2381.45
1003611,PAINTED DESERT LANDFILL,JOSEPH CITY,AZ,86032,9001 N PORTER AVE,NAVAJO,35,-110.34,Waste,3678.25
1003131,STATION #1 - KINGMAN CMP STN,SELIGMAN,AZ,86401,40 MILES E OF KINGMAN ON I 40 AT FORT ROCK EXIT,MOHAVE COUNTY,35.11,-113.86,Petroleum and Natural Gas Systems,4035.04
1007187,De Moss Petrie Generating Station,TUCSON,AZ,85705,2501 N FLOWING WELLS ROAD,Pima,32.25,-110.99,Power Plants,4595.03
1011458,"EPNG Station 6711 Casa Grande, AZ",Maricopa,AZ,85222,5495 Green Road,PINAL COUNTY,32.94,-112.07,Petroleum and Natural Gas Systems,10191.88
1009168,YUMA COGENERATION ASSOCIATES,YUMA,AZ,85364,280 N 27TH DR,YUMA COUNTY,32.73,-114.65,Power Plants,10211.71
1001976,"EPNG Station 6786 Seligman, AZ",Seligman,AZ,86004,,COCONINO COUNTY,35.29,-112.76,Petroleum and Natural Gas Systems,13751.56
1001423,APS Saguaro Power Plant,RED ROCK,AZ,85245,MAIL POST 228,Pinal,32.55,-111.3,Power Plants,14452.75
1003466,CAVE CREEK MSW LANDFILL,CAVE CREEK,AZ,85331,3955 E CAREFREE HWY,MARICOPA,33.8,-111.99,Waste,22116.25
1002117,"EPNG Station 6755 Navajo, AZ",Ganado,AZ,86047,,APACHE,35.56,-109.73,Petroleum and Natural Gas Systems,23416.93
1007815,BUTTERFIELD STATION LANDFILL,MOBILE,AZ,85139,40404 S. 99TH AVENUE,MARICOPA,33.08,-112.28,Waste,24405.49
1003612,IRONWOOD LANDFILL,FLORENCE,AZ,85232,12720 E HWY 287,PINAL COUNTY,33.01,-111.43,Waste,27552.5
1009341,"EPNG Station 6719 Dutch Flat, AZ",Yucca,AZ,86438,,MOHAVE,34.57,-113.99,Petroleum and Natural Gas Systems,28590.65
1006206,NatureSweet USA LLC. - Willcox Facility,Willcox,AZ,85643,26050 S NatureSweet Avenue,GRAHAM COUNTY,32.47,-109.93,Other,29019.24
1008239,"EPNG Station 6770 Oracle, AZ",Oracle,AZ,85623,2305 N. Turbine Station Rd,PINAL,32.62,-110.76,Petroleum and Natural Gas Systems,31387.39
1000489,Black Mountain Generating Station,Golden Valley,AZ,86413,6625 S. Yuma Road,Mohave,35.04,-114.16,Power Plants,31913.53
1000378,Abbott Laboratories,Casa Grande,AZ,85193,1250 West Maricopa Highway,PINAL COUNTY,32.89,-111.78,Other,32389.43
1005684,STATION #3 - LEUPP CMP STN,LEUPP,AZ,86035,,COCONINO,35.3,-110.85,Petroleum and Natural Gas Systems,33065.64
1004093,LAKE HAVASU LANDFILL,LAKE HAVASU CITY,AZ,86404,3251 E CHENOWETH DRIVE,MOHAVE,34.55,-114.34,Waste,33814
1011003,"EPNG Station 6795 Willcox, AZ",Willcox,AZ,85643,5800 E. Arzberger Rd,COCHISE COUNTY,32.11,-109.67,Petroleum and Natural Gas Systems,34474.62
1009781,North Baja Ehrenberg CS,Ehrenberg,AZ,85334,50650 Colorado River Road,LA PAZ COUNTY,33.6,-114.53,Petroleum and Natural Gas Systems,34697.43
1006378,Freeport-McMoRan Morenci,Morenci,AZ,85540,4521 US Highway 191,GREENLEE,33.07,-109.34,Other,36174.41
1001986,"EPNG Station 6735 Hackberry, AZ",Hackberry,AZ,86436,,MOHAVE,35.17,-113.7,Petroleum and Natural Gas Systems,36839.12
1011002,"EPNG Station 6701 Tom Mix, AZ",Saddlebrook,AZ,85739,52000 East Willow Springs,,32.66,-111.04,Petroleum and Natural Gas Systems,37461.81
1001997,"EPNG Station 6741 Alamo Lake, AZ",WENDEN,AZ,85357,,LA PAZ,34.07,-113.61,Petroleum and Natural Gas Systems,39238.61
1001350,"South Point Energy Center, LLC",MOHAVE VALLEY,AZ,86440,3779 COURTWRIGHT RD,Mohave,34.87,-114.53,Power Plants,42579.14
1006280,CITY OF PHOENIX 27TH AVE LANDFILL,PHOENIX,AZ,85009,3060 S 27TH AVE,MARICOPA COUNTY,33.42,-112.12,Waste,43258.75
1006580,UNITED DAIRYMEN OF ARIZONA - DAIRY,TEMPE,AZ,85282,2008 SOUTH HARDY DRIVE,MARICOPA,33.41,-111.95,Other,44752.03
1006199,ARIZONA STATE UNIVERSITY,TEMPE,AZ,85281,"300 E. University Drive, Suite 320",MARICOPA,33.42,-111.94,Other,45951.28
1006485,South Yuma County Landfill,Yuma,AZ,85365,19536 South Avenue 1R,YUMA,32.57,-114.62,Waste,46747
1002196,"EPNG Station 6793 Wenden, AZ",Tonopah,AZ,85354,,LA PAZ,33.54,-113.46,Petroleum and Natural Gas Systems,47011.68
1006931,STATION #2 - FLAGSTAFF CMP STN,BELLEMONT,AZ,86015,2671 N Transwestern Pump Rd.,COCONINO COUNTY,35.23,-111.83,Petroleum and Natural Gas Systems,47960.68
1002060,"EPNG Station 1775 Mojave Topock, AZ",TOPOCK,AZ,86436,5499 WEST NEEDLE MOUNTAIN ROAD,MOHAVE COUNTY,34.72,-114.49,Petroleum and Natural Gas Systems,50486.11
1004038,CMC Steel Arizona,Mesa,AZ,85212,11444 E Germann Rd,MARICOPA,33.29,-111.59,Metals,50578.6
1011001,"EPNG Station 6702 Cimarron, AZ",Willcox,AZ,85643,5800 E. Quiet Time Road,COCHISE COUNTY,32.32,-109.79,Petroleum and Natural Gas Systems,52172.71
1004056,LA PAZ COUNTY LANDFILL,PARKER,AZ,85344,"26999 HWY 95, MILEPOST 128",LA PAZ,33.94,-114.2,Waste,52458.3
1002486,ASARCO LLC Hayden Operations,Hayden,AZ,85135,100 Hayden Avenue,GILA,33,-110.78,Metals,52671.45
1004876,Tangerine Landfill,Marana,AZ,85658,10220 W. Tangerine Road,PIMA,32.42,-111.19,Waste,57977
1007206,Agua Fria Generating Station,GLENDALE,AZ,85303,7302 W NORTHERN AVE,Maricopa,33.55,-112.22,Power Plants,61508.82
1003467,QUEEN CREEK MSW LANDFILL,QUEEN CREEK,AZ,85242,26402 S HAWES RD,MARICOPA,33.22,-111.65,Waste,61809.75
1002799,Los Reales Landfill,Tucson,AZ,85756,5300 E Los Reales Road,PIMA COUNTY,32.12,-110.88,Waste,62939.25
1007862,GRAY WOLF REGIONAL LANDFILL,DEWEY,AZ,86327,23355 EAST HIGHWAY 169,YAVAPAI,34.52,-112.05,Waste,67209.35
1002831,Salt River Landfill,Scottsdale,AZ,85256,13602 N Beeline Highway,MARICOPA,33.51,-111.78,Waste,68404.75
1001831,PINAL ENERGY,MARICOPA,AZ,85138,38585 W COWTOWN RD,PINAL COUNTY,33.02,-111.98,Other,69685.99
1006201,CACTUS LANDFILL,ELOY,AZ,85231,22481 E DEEP WELL RANCH,PINAL,32.77,-111.32,Waste,70621.4
1004261,CITY OF PHOENIX - SKUNK CREEK LANDFILL,PHOENIX,AZ,85027,3165 WEST HAPPY VALLEY ROAD,MARICOPA COUNTY,33.71,-112.13,Waste,71009.75
1000031,Northwest Regional Landfill,Surprise,AZ,85387,19401 W. Deer Valley Rd,MARICOPA COUNTY,33.68,-112.47,Waste,71019.12
1007543,Lone Cactus Landfill,Phoenix,AZ,85024,21402 N 7th St.,MARICOPA,33.68,-112.07,Waste,71770.25
1004240,SOUTHWEST REGIONAL LANDFILL,BUCKEYE,AZ,85326,24427 SOUTH HWY 85,MARICOPA,33.22,-112.64,Waste,73081.25
1008768,Microchip Technology Inc.,Tempe,AZ,85281,1200 S. 52nd Street ,MARICOPA COUNTY,33.42,-111.97,Other,79658.7
1004132,CITY OF FLAGSTAFF - CINDER LAKE LANDFILL,FLAGSTAFF,AZ,86004,6770 E. Landfill Road,COCONINO,35.31,-111.52,Waste,80807.75
1006947,FREEPORT-MCMORAN MIAMI INC,CLAYPOOL,AZ,85532,5701 NEW STREET AND US 60,GILA,33.41,-110.86,Metals,80878.79
1006446,University of Arizona,TUCSON,AZ,85721,,PIMA,32.23,-110.95,Other,83471.64
1007437,"EPNG Station 6794 Williams, AZ",Williams,AZ,86046,3601 N. Buggy Wheel Road,COCONINO COUNTY,35.12,-112.14,Petroleum and Natural Gas Systems,86823.9
1007962,Coolidge Generating Station,Randolph,AZ,85128,"T6S, R8E, Section 10",Pinal,32.92,-111.5,Power Plants,89517.62
1002064,"EPNG Station 6796 Window Rock, AZ",St. Michaels,AZ,86515,No. 10 El Paso Camp Road,APACHE,35.62,-109.12,Petroleum and Natural Gas Systems,91976.07
1007299,Ocotillo Power Plant,TEMPE,AZ,85281,1500 EAST UNIVERSITY,Maricopa,33.42,-111.91,Power Plants,95217.9
1001996,"EPNG Station 6750 Leupp, AZ",Leupp,AZ,86436,,Coconino,35.3,-111.09,Petroleum and Natural Gas Systems,103485.69
1003683,CITY OF GLENDALE - LANDFILL,GLENDALE,AZ,85301,11480 WEST GLENDALE AVENUE,MARICOPA COUNTY,33.54,-112.3,Waste,108601.77
1004121,SR 85 LANDFILL,BUCKEYE,AZ,85326,28633 W PATTERSON RD,MARICOPA COUNTY,33.19,-112.68,Waste,111361
1004003,APACHE JUNCTION LANDFILL,APACHE JUNCTION,AZ,85219,4050 SOUTH TOMAHAWK RD,PINAL COUNTY,33.38,-111.53,Waste,117603.25
1010083,NXP Semiconductors Chandler Site,Chandler,AZ,85224,1300 N. Alma School Rd.,MARICOPA COUNTY,33.32,-111.86,Other,121055.07
1007963,COPPER MOUNTAIN LANDFILL,WELLTON,AZ,85356,34853 E COUNTY 12TH ST.,YUMA,32.65,-114.04,Waste,122299
1000237,Sundance Power Plant,CASA GRANDE,AZ,85228,2060 SUNDANCE ROAD,Pinal,32.93,-111.59,Power Plants,148466.15
1001424,Yucca Power Plant,YUMA,AZ,85364,7522 S SOMERTON AVE,Yuma,32.72,-114.71,Power Plants,243311.79
1004371,INTEL CORPORATION,CHANDLER,AZ,85248,4500 SOUTH DOBSON ROAD,MARICOPA COUNTY,33.25,-111.88,Other,301289.81
1001908,APACHE NITROGEN PRODUCTS - PLANT,St. David,AZ,85630,1436 SOUTH APACHE POWDER ROAD,COCHISE COUNTY,31.88,-110.24,Chemicals,363424.88
1001689,Drake Cement,Paulden,AZ,86334,5001 E. Drake Rd.,YAVAPAI,34.98,-112.38,Minerals,414250.87
1003643,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,CLARKDALE,AZ,86324,601 NORTH CEMENT PLANT ROAD,YAVAPAI COUNTY,34.78,-112.08,Minerals,424915.13
1000241,Kyrene Generating Station,TEMPE,AZ,85283,7005 S KYRENE RD,Maricopa,33.35,-111.94,Power Plants,475503.09
1001425,Irvington Generating Station,TUCSON,AZ,85714,3950 E IRVINGTON ROAD,Pima,32.16,-110.9,Power Plants,481167.31
1001329,Desert Basin Generating Station,CASA GRANDE,AZ,85222,1872 N BURRIS RD,Pinal,32.9,-111.79,Power Plants,499455.4
1006669,CalPortland Company Rillito Plant,Rillito,AZ,85654,11115 North Casa Grande Highway,PIMA,32.41,-111.15,Minerals,552813.48
1001399,Arlington Valley Energy Facility,ARLINGTON,AZ,85322,39027 W ELLIOT ROAD,Maricopa,33.34,-112.89,Power Plants,755209.8
1006911,LHOIST NORTH AMERICA,PEACH SPRINGS,AZ,86434,2.5 MILES SOUTH OF US 66 MILE MARKER 112,YAVAPAI,35.52,-113.31,Minerals,758647.17
1001326,Griffith Energy Project,GOLDEN VALLEY,AZ,86413,3375 WEST NAVAJO ROAD,Mohave,35.05,-114.13,Power Plants,832470.62
1001422,APS West Phoenix Power Plant,PHOENIX,AZ,85043,4606 WEST HADLEY,Maricopa,33.44,-112.16,Power Plants,1200640.19
1000100,"New Harquahala Generating Company, LLC",TONOPAH,AZ,85354,2530 NORTH 491 AVE,Maricopa,33.48,-113.11,Power Plants,1267332.2
